Date,Platform,Daily Active Users (DAU),New Registrations,Session Duration (minutes),In-game Purchases ($),Social Media Mentions,Stream Viewership,Revenue ($),Top Genre,Influencer Endorsements
2015-09-16,VR,180206,18020,59.48556238045268,99684.96242705552,2743,55895.24984654329,126725.0698793509,Adventure,0
2015-09-17,VR,117543,11754,68.23971013135801,41098.71222156455,5516,59171.08651630185,109604.3567253346,Simulation,0
2015-09-18,PC,114593,11459,33.44604663821919,68883.1122125889,6608,74791.86588063996,127073.5096714622,Action,0
2015-09-19,PC,134273,13427,90.83772551594448,54369.16699653112,6034,32345.53869120864,123847.1112339645,Action,1
2015-09-20,VR,198120,19812,67.7940434392576,47878.53675211251,9108,20388.17458097897,117796.5109398781,Simulation,1
2015-09-21,Mobile,155384,15538,76.01745908001855,51924.49158955721,3219,92026.216145728,77760.73468888518,Simulation,1
2015-09-22,PC,24738,2473,29.12720971147718,30189.19943894761,4614,81225.8030835468,30413.00251349867,Simulation,0
2015-09-23,PC,147757,14775,44.21463976215158,31775.67907875287,6504,55817.482801804,23062.95698720602,Action,0
2015-09-24,PC,13313,1331,25.44203728058434,87891.4949743552,4628,77816.86511416663,8979.71238909009,FPS,0
2015-09-25,Console,11426,1142,93.29701416017544,17693.18453145523,6267,86119.49016101954,128069.0563223942,Action,0
2015-09-26,Console,59281,5928,75.77057707993009,69077.42287544844,5731,60018.57144816096,113485.1687208774,FPS,0
2015-09-27,Console,84271,8427,98.37151318358728,52058.3090074629,5267,90308.29040243888,94595.46327872085,Action,1
2015-09-28,PC,18916,1891,34.19460041052103,14956.25366244745,2966,76984.97680743886,5342.603554351483,Adventure,0
2015-09-29,Mobile,20352,2035,64.04870028971747,87630.25344267431,5474,98521.17960387004,125288.9611969273,Adventure,1
2015-09-30,PC,132145,13214,89.86719042134204,96664.21234627586,9489,97027.93765039174,99568.9452037532,Simulation,0
2015-10-01,Console,84015,8401,81.36215067237192,77671.30711256298,5248,72359.25874050349,93458.26383280018,FPS,1
2015-10-02,PC,72398,7239,20.79274297549885,92583.38235526303,9368,92254.33346903897,115444.7132862135,RPG,0
2015-10-03,PC,55417,5541,90.78574272549291,72947.98002854444,6684,66765.96459059945,45239.53861245658,Adventure,0
2015-10-04,PC,133496,13349,26.60068647744971,73656.44711232303,6787,25259.42795627902,119100.2202938308,Adventure,1
2015-10-05,PC,72541,7254,58.75829646505157,42000.14941368171,4173,80912.42762479343,18754.38992596337,Adventure,1
2015-10-06,Mobile,198482,19848,62.80220043853676,84306.0660330598,7278,43293.87692939695,42018.31326046259,RPG,0
2015-10-07,VR,146726,14672,45.53957634156244,56881.75810333378,1438,82251.1364556418,64555.41621973625,Simulation,0
2015-10-08,Mobile,115723,11572,37.03043537645149,38030.29132855486,1521,88989.65192114668,37925.12975011771,Adventure,1
2015-10-09,PC,192056,19205,89.41691498894029,20974.12721537082,5683,83399.12092210623,136631.73821537,Simulation,0
2015-10-10,Mobile,86628,8662,83.29378316706601,83087.85455476698,1858,31732.45509965624,79427.80770277452,RPG,1
2015-10-11,VR,182676,18267,76.98864895641734,42449.93484399024,4526,91068.78246066095,129843.9684285861,FPS,1
2015-10-12,Console,56526,5652,60.57886464993334,50021.62315248159,5861,55302.5636036652,52322.38032247742,RPG,0
2015-10-13,PC,26223,2622,28.45526169676432,69979.16253804667,5626,74603.01301484382,61720.87984063571,FPS,1
2015-10-14,Console,151416,15141,65.20415784907334,61482.16831379311,9739,91885.7706378114,51287.95870639829,Adventure,1
2015-10-15,Console,159587,15958,95.19257240729462,16478.6326906653,4317,45688.72462083101,86149.23591244452,FPS,0
2015-10-16,Console,177621,17762,87.68346880133987,76674.08814366984,4654,66888.7731012578,29953.78496086095,Adventure,1
2015-10-17,Mobile,160863,16086,99.4052913258505,35093.80835666117,6541,30399.05417467136,67613.31971470403,Action,1
2015-10-18,PC,56198,5619,36.25982773771906,48661.65883838778,3613,30552.20763773032,25767.37904077363,RPG,0
2015-10-19,Console,124688,12468,73.96231712441929,50517.46988023559,5657,55171.49373292301,147053.4411350644,Simulation,1
2015-10-20,VR,64445,6444,66.69360533507344,44394.38049963042,9771,67794.35645537615,135112.2399322544,FPS,1
2015-10-21,Mobile,14957,1495,34.7876395915951,77969.07566902674,3933,86448.06020216737,76743.6549541947,Simulation,1
2015-10-22,Mobile,88799,8879,62.3193350071508,97309.14234213954,7340,84175.26901532848,22056.09868209971,RPG,0
2015-10-23,PC,166417,16641,84.12808305336053,84523.55498403645,4081,46280.2098396919,58172.57249077222,Simulation,0
2015-10-24,Mobile,61757,6175,71.51710007282243,92154.58024241947,4458,56111.01095356795,6941.515085691211,Simulation,1
2015-10-25,Mobile,96480,9648,62.69089026888999,61410.91946663234,5710,37296.49499588739,108556.1483792624,Action,0
2015-10-26,PC,130161,13016,98.44692590940339,40247.53992591833,3078,30094.05209079267,145146.8158483297,FPS,0
2015-10-27,Console,85945,8594,28.90143145511307,39618.73099534978,7870,69253.58149039911,140847.0353680914,Action,0
2015-10-28,Mobile,190327,19032,68.04079893408982,80460.60398470405,4609,52233.20735075446,77633.64200956048,Adventure,0
2015-10-29,VR,16566,1656,93.11414902085247,48962.01382358791,3779,89915.87869023795,62870.5719207617,Adventure,0
2015-10-30,PC,186278,18627,92.74222935453798,20207.15366398408,3680,98913.18315515446,48871.25926591965,FPS,0
2015-10-31,PC,31549,3154,58.41567305927933,41481.43005157274,4117,46172.42052255537,129189.431321208,FPS,0
2015-11-01,Console,50909,5090,85.53881379525627,25491.08792468086,7746,63306.24583694585,137051.4174789537,RPG,0
2015-11-02,PC,122030,12203,29.02363271855547,18161.53766450234,8607,86416.52970961765,116059.3377122833,FPS,0
2015-11-03,Mobile,61747,6174,36.23081507602735,48488.35026546283,7484,81224.04841817214,144157.2666507165,FPS,0
2015-11-04,Console,64038,6403,51.3088520379538,26901.95018467257,3456,86273.19990736953,40990.3236595971,FPS,0
2015-11-05,VR,92938,9293,29.09861706218102,81041.01148934108,3240,70479.36329810036,132859.1498210108,Simulation,0
2015-11-06,PC,46003,4600,79.74503949387629,86470.85179913005,4385,45577.14104124213,43649.08993376321,Simulation,0
2015-11-07,PC,120968,12096,57.85331822411946,21762.82693300426,8958,33423.11227577893,49837.10000196945,RPG,1
2015-11-08,VR,193706,19370,75.97679083563013,17993.6132126182,3558,53610.66387416837,57021.54904518396,FPS,0
2015-11-09,Mobile,16551,1655,38.73581566227653,73736.49304769395,5867,35552.97494598247,119361.4767266094,FPS,0
2015-11-10,Console,137137,13713,74.95453981586418,58160.67221331368,1670,72999.91843588624,86605.43532117821,Simulation,1
2015-11-11,PC,126455,12645,28.00169817153855,85783.70685022959,5189,91635.82232579004,127611.2904784131,FPS,0
2015-11-12,PC,106102,10610,94.5141936205089,59886.34381080397,4619,56482.46926387622,97951.67756435886,Action,0
2015-11-13,PC,164544,16454,62.82267984650581,59166.27425081137,6828,71043.91991203299,23274.20672656022,Adventure,0
2015-11-14,Console,38065,3806,73.91155526176742,60241.01794298025,5375,42105.19899211064,8911.001391336835,Adventure,0
2015-11-15,VR,150376,15037,25.51369587147149,13970.80044467915,8768,88725.86247561904,96465.78090854926,Simulation,0
2015-11-16,Mobile,123920,12392,96.538257749293,18472.59336208423,7981,96052.67522541419,69630.81240401356,Adventure,0
2015-11-17,Console,68626,6862,49.54869401574841,51630.11718136972,3595,95256.49562687275,93400.0027083718,Simulation,1
2015-11-18,PC,91272,9127,74.76434957065554,42616.99229912198,4315,38418.48104715678,17918.71830481287,RPG,0
2015-11-19,VR,71499,7149,85.54696833786655,19091.79514365198,6431,96246.59597171238,95881.8547173242,Simulation,0
2015-11-20,Mobile,43328,4332,99.48760656702247,90353.86034999679,9896,49330.95640246622,94156.28486217205,Action,0
2015-11-21,VR,83568,8356,22.65454976169008,31326.07260144456,8357,46600.39142394863,69886.94763523914,FPS,0
2015-11-22,Mobile,130830,13083,87.04587820708119,44684.24854622118,2295,27173.95056095329,36427.72420266311,Action,0
2015-11-23,VR,132182,13218,62.24290480490846,93682.10410965268,9893,20421.96990737179,111567.6953879024,RPG,1
2015-11-24,VR,10243,1024,49.28974844287059,12370.23600603098,2385,50498.36653418838,141267.485563758,Simulation,1
2015-11-25,PC,163632,16363,38.89785488842549,50440.83079647752,6676,39015.35242568163,70064.54233991378,Action,1
2015-11-26,Console,177660,17766,71.15582637785553,85305.27526537367,6693,65113.15116035917,48981.91781925353,Action,1
2015-11-27,VR,15271,1527,37.08260466635983,70738.68535634773,4154,40932.03758122545,91098.47256127353,Action,1
2015-11-28,Mobile,40797,4079,80.34963337413396,10316.41272211427,8822,29592.84499847975,129428.9265577546,Adventure,1
2015-11-29,Mobile,36081,3608,23.23821904092915,19927.68633907945,3069,40564.92800512067,30639.66169744185,Simulation,1
2015-11-30,PC,177988,17798,59.61482048756129,26271.93754474079,3076,80349.00489110766,15192.57151038797,Adventure,1
2015-12-01,Console,14439,1443,34.31957930132824,44570.52660281577,5615,80271.70502594914,107038.8456206157,Action,0
2015-12-02,VR,115606,11560,79.85393834849191,30143.16507378908,1744,54730.50824708813,71249.50102116335,RPG,0
2015-12-03,VR,125101,12510,74.69623867287521,11246.02124364787,7421,45965.68798454569,105694.3668229303,Action,1
2015-12-04,Mobile,39082,3908,88.99789418588568,54914.12218916299,1521,42005.0813334401,19747.43756013672,Simulation,0
2015-12-05,VR,173783,17378,80.01652422253764,96307.120772235,7285,75721.59704193025,46990.24435519699,Simulation,1
2015-12-06,PC,134878,13487,54.2074172862856,17893.61463912608,9622,58392.58394897128,127447.5637055614,FPS,0
2015-12-07,PC,21506,2150,99.64647120590566,50404.92081327228,3563,78752.01895084002,142824.3869625242,Action,0
2015-12-08,PC,65106,6510,82.94856863516648,23202.98284184413,4942,25905.05291694831,92128.51134017794,RPG,0
2015-12-09,Mobile,122590,12259,85.01877074480976,15136.0471895928,6258,26844.94994047464,59231.35171809109,Action,1
2015-12-10,PC,91885,9188,72.90073047032384,20439.44276240762,2909,40664.21286264299,106454.6610805251,RPG,0
2015-12-11,Console,47872,4787,20.18187027286658,71881.18628481109,9256,53679.48592267486,18948.70952779497,FPS,0
2015-12-12,VR,103421,10342,92.1929850103474,48000.30333692464,5744,69591.66642757691,145476.2033815529,Action,0
2015-12-13,PC,22239,2223,67.83041183212369,69796.04917763881,7761,62603.98019643195,140626.6681879039,RPG,0
2015-12-14,VR,69605,6960,50.7130728085876,64337.04855401874,7829,31880.75475722465,93109.77513944833,RPG,1
2015-12-15,VR,157588,15758,32.79054210630014,95603.46180585044,3648,74447.13814194442,67805.93623140533,Simulation,1
2015-12-16,Console,38543,3854,26.82505532038837,50343.61457499918,8008,76184.15572906441,63406.08668978124,Action,0
2015-12-17,VR,194666,19466,87.37260227226,15146.77438162339,4248,78713.58266686925,35395.44417434056,Simulation,0
2015-12-18,Mobile,48584,4858,85.4458461144145,48009.02473595649,8739,59686.12447733079,135843.1137088609,FPS,1
2015-12-19,Mobile,148899,14889,24.24874975698438,66060.25322319243,1441,30136.65503855356,144994.3641253883,FPS,1
2015-12-20,Console,80319,8031,42.83547126961686,30067.0332515355,4890,90508.61927689389,119678.3581707076,FPS,1
2015-12-21,VR,82675,8267,88.82222093623949,63791.18348735098,5146,51894.34115034006,28073.13367584107,Adventure,1
2015-12-22,PC,104866,10486,96.7617906306865,35541.06689327476,9773,29733.44068819409,92348.4473243904,FPS,1
2015-12-23,Mobile,49865,4986,34.52531322752133,42524.75607977146,8530,21898.74023677669,37629.81297537466,Simulation,0
2015-12-24,VR,118804,11880,53.34347089981534,94146.90478181116,7665,97593.5181429227,145325.5847586925,Action,1
2015-12-25,Mobile,100934,10093,77.92817364682335,22424.71575220549,1136,88331.23451444607,119648.6617776277,Simulation,0
2015-12-26,Mobile,36428,3642,33.20994741860004,65568.4333589737,2528,25442.23305560089,25265.27965658106,FPS,1
2015-12-27,Console,108862,10886,43.85419391715371,76212.86797265647,6606,52693.56368615551,137213.1660822679,FPS,1
2015-12-28,PC,68058,6805,71.02677796563935,82371.77570001336,5549,80110.70813331915,128328.5678268561,RPG,1
2015-12-29,VR,142153,14215,52.63513660843252,50285.47531777006,6298,47105.88244837763,63641.2961180737,Simulation,0
2015-12-30,VR,177723,17772,22.33246093955024,44517.00925116352,5079,74838.0369108406,6519.210999416541,Adventure,1
2015-12-31,PC,185880,18588,40.4014556914194,88290.84548183598,4237,99946.10638006653,46985.12902732122,Adventure,1
2016-01-01,PC,161481,16148,88.93089141130636,79682.04089659225,4035,44743.16852248744,85828.90754904323,Action,0
2016-01-02,Mobile,144035,14403,86.84618804538039,41878.05655856258,6307,99927.31153618569,117199.1817205807,FPS,0
2016-01-03,VR,164359,16435,77.29170062097805,71711.06058846842,6379,31366.8515124926,102066.6276813407,FPS,0
2016-01-04,VR,27048,2704,60.67214332941924,39458.64903076792,7405,65406.89853387397,50900.99022701797,Simulation,0
2016-01-05,Mobile,154407,15440,82.55826059280731,57268.51057055378,9146,58847.25622165432,89048.46118880049,Adventure,0
2016-01-06,VR,116355,11635,35.02828774962479,71176.32134362533,1544,75650.165186036,73989.50083758356,RPG,0
2016-01-07,Console,84781,8478,32.2517631894867,64581.7581512938,3305,65985.71468326142,93498.87694659467,Action,0
2016-01-08,Console,187663,18766,70.24269006691277,14398.72102430453,1675,98534.95029122932,14604.08299420293,Simulation,1
2016-01-09,Console,88234,8823,80.70528164674697,25136.34260029815,4485,28175.39321358621,32267.46674742274,Adventure,1
2016-01-10,Console,149448,14944,41.11676143082589,90181.34992984642,5505,82334.86126194513,32320.56879288278,Action,0
2016-01-11,VR,60219,6021,48.08084176162738,67931.25138209792,7036,39697.88930618991,35337.54869007491,Action,1
2016-01-12,PC,54244,5424,88.35155402839898,45519.55953796017,6029,43776.2481682488,92447.19330992876,FPS,1
2016-01-13,PC,104318,10431,65.4645507377684,64951.09924700205,9882,84639.18285325765,5046.457068533442,FPS,0
2016-01-14,VR,190552,19055,44.24729543951781,32176.01153147912,7808,87014.25694561772,29533.54592102972,RPG,0
2016-01-15,VR,19730,1973,61.54028053385912,52377.92420696071,7787,55972.75939489991,71679.27709374776,FPS,1
2016-01-16,Console,79768,7976,79.17227428838203,37542.53722812906,9595,27807.81237615321,11132.66933858945,Action,1
2016-01-17,Console,22699,2269,71.13534383103483,22982.12883293696,2778,49985.22548488885,13161.72620366028,Action,1
2016-01-18,Console,185165,18516,61.87501972745317,56271.97555062146,2163,60808.49777107291,20091.75522171428,RPG,0
2016-01-19,Console,120690,12069,77.17281737822124,85819.42001688802,8958,21426.00040482315,29636.2956650428,Adventure,0
2016-01-20,PC,185448,18544,84.0208420648458,72401.21362466851,9903,60901.03237570873,117259.2231747679,RPG,0
2016-01-21,Console,134036,13403,79.18737596670215,36576.987895242,5507,69063.01416868731,142073.9079110695,Adventure,0
2016-01-22,Mobile,130565,13056,46.47940156101163,42851.3492916728,9091,54335.90778475012,7629.874734846137,Adventure,0
2016-01-23,VR,105606,10560,91.27292887726823,78604.20075870995,6838,95237.52711745969,34355.2014500868,FPS,1
2016-01-24,Console,114312,11431,77.2068017602738,47864.52756887577,4741,47313.4259113126,119869.8113065205,Action,0
2016-01-25,PC,127983,12798,79.25783860033474,22776.99605983225,1547,61822.17379688898,90058.3257800052,Adventure,1
2016-01-26,Console,171929,17192,24.24874381426262,79101.36211411889,2937,70736.73000140442,120564.7021296869,FPS,0
2016-01-27,Mobile,182262,18226,96.6885371759596,97615.4364564708,9893,69237.98184565315,8574.781619287394,Adventure,0
2016-01-28,Console,171855,17185,30.6113240452861,98347.17050924232,4780,70653.77484034386,41125.35080637594,Action,0
2016-01-29,PC,58503,5850,65.19835797817451,24961.28580398396,4554,92618.81867372165,22738.89460166126,Action,1
2016-01-30,Mobile,90067,9006,50.44394826194763,33353.9185930438,3333,97967.69721280265,49072.97027710782,Simulation,0
2016-01-31,PC,189136,18913,46.70988236948688,86296.23222344338,1633,29408.62719762444,131504.3737146111,Action,1
2016-02-01,VR,111760,11176,23.15906222090622,93982.26312193101,4933,96134.18477576096,110474.6748192456,Adventure,0
2016-02-02,Mobile,151165,15116,99.33305943149247,19978.70953514242,3834,60808.10266997455,128586.3056998629,FPS,1
2016-02-03,PC,34241,3424,52.96821450919225,46113.70811768375,1938,32547.68481707588,27987.27511065026,FPS,1
2016-02-04,VR,196058,19605,82.16054247131098,98908.55883985313,8202,26320.33810867615,76746.95375836761,Action,0
2016-02-05,PC,146473,14647,40.36070522197524,36677.46778679379,1277,73474.7742062551,21709.38099936155,Simulation,1
2016-02-06,PC,160129,16012,75.92904270976842,10633.08006648245,5062,74829.56852740934,33062.15325849218,RPG,1
2016-02-07,PC,111648,11164,38.41660565692546,63512.46122461835,8035,93669.39153399496,24847.18116026468,FPS,1
2016-02-08,Mobile,58013,5801,55.71476016950289,53797.03098013302,5336,68707.71057536367,135747.5358830329,FPS,0
2016-02-09,Console,161729,16172,25.4083085555773,93669.60161435367,1554,36626.85491373234,67599.22967050895,FPS,1
2016-02-10,Mobile,199907,19990,22.98255636374934,49292.74730095684,5612,59184.30102679556,88782.4114441847,RPG,1
2016-02-11,Console,108958,10895,82.78883893727101,52657.81494728638,7125,97939.14311168084,59204.98251937861,Action,0
2016-02-12,Console,198986,19898,22.1623280212015,17496.20076318897,6310,94315.43280878771,14048.10729920741,Action,0
2016-02-13,PC,72912,7291,46.57926069383259,52209.96900952146,4533,56252.47556407712,77363.74089568222,Simulation,0
2016-02-14,Mobile,114741,11474,86.11121394270336,68117.37736916907,3228,39610.05292047792,11262.10718665391,Adventure,1
2016-02-15,PC,100315,10031,70.56021541140268,12252.5257527642,2430,36208.65016442969,115755.5215190883,FPS,1
2016-02-16,Mobile,192635,19263,85.79786101278304,45564.96867837606,8271,23490.42140290413,102683.0044830437,FPS,1
2016-02-17,PC,94875,9487,92.46920145404957,25174.63027981208,8403,94362.51051660134,134703.6953939289,Action,1
